outname	scaff	start	end	win_size	num_sites	num_snps	Rho	FstWC	dxy	AFD	FixedDiff	FstH	FstN
DIPTET_WS1_MS1	scaffold_1	20389359.0	20389360.0	1.0	1	1	0.0024881797033708282	0.0036744653020667614	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20403520.0	20403521.0	1.0	1	1	0.021501593104277843	0.009583145981233068	0.0661976911976912	-0.029130591630591632	0	0.006993596627834974	0.006450870919203815
DIPTET_WS1_MS1	scaffold_1	20404685.0	20404686.0	1.0	1	1	-0.010020335881269634	-0.0041312916113792975	0.010146103896103896	-0.003697691197691197	0	-0.0044444444444444444	0.000674255821723712
DIPTET_WS1_MS1	scaffold_1	20410159.0	20410160.0	1.0	1	1	0.0024881797033708356	0.003674465302066678	0.00694444444444442	0.00694444444444442	0	-4.87890977618477e-17	0.003484320557491277
DIPTET_WS1_MS1	scaffold_1	20411692.0	20411693.0	1.0	1	1	0.021783220685204777	0.01253909634842316	0.18163265306122445	0.05714285714285716	0	0.01235025594427654	0.009070294784580508
DIPTET_WS1_MS1	scaffold_1	20412101.0	20412102.0	1.0	1	1	-0.014164753938303923	-0.004727146660436378	0.1586687306501548	-0.002708978328173378	0	-0.005336338511899971	2.312595955033701e-05
DIPTET_WS1_MS1	scaffold_1	20416280.0	20416281.0	1.0	1	1	0.1565924735226445	0.1473272636956541	0.15503246753246755	-0.13284632034632035	0	0.10794706938779793	0.060352706885782696
DIPTET_WS1_MS1	scaffold_1	20417057.0	20417058.0	1.0	1	1	0.24912746125031296	0.17775144619584896	0.34781415767331264	-0.23248582403511983	0	0.15026017938316916	0.08424478867892256
DIPTET_WS1_MS1	scaffold_1	20417108.0	20417109.0	1.0	1	1	0.23594959896709125	0.1324932971262123	0.4258840460526316	-0.2294407894736842	0	0.11816021527574826	0.06587589526679649
DIPTET_WS1_MS1	scaffold_1	20424475.0	20424476.0	1.0	1	1	0.0016436495652058136	0.0007402962036164569	0.04004329004329006	0.014790764790764799	0	-0.00029571039343025775	0.002739109960355418
DIPTET_WS1_MS1	scaffold_1	20453390.0	20453391.0	1.0	1	1	-0.008325981247707153	-0.0033428445409612447	0.033279220779220776	-0.007846320346320344	0	-0.003691232101496661	0.0009258290904086966
DIPTET_WS1_MS1	scaffold_1	20457200.0	20457201.0	1.0	1	1	0.17268995356296948	0.09625259650824207	0.5058846228053251	0.22298861663129455	0	0.09338718863401092	0.0516856347472386
DIPTET_WS1_MS1	scaffold_1	20460584.0	20460585.0	1.0	1	1	-0.012237833275615092	-0.004415619757075886	0.0165494227994228	0.002795815295815296	0	-0.004340146801693455	0.00023621456935085246
DIPTET_WS1_MS1	scaffold_1	20461099.0	20461100.0	1.0	1	1	-0.004574633446503159	-0.002666566675826069	0.2069805194805195	0.025703463203463187	0	-0.0017392073341488982	0.0015985178507064012
DIPTET_WS1_MS1	scaffold_1	20464823.0	20464824.0	1.0	1	1	0.03413713036961164	0.031455419592673464	0.03924336533032185	-0.03298513081121777	0	0.0209613331232824	0.014057325105876702
DIPTET_WS1_MS1	scaffold_1	20469260.0	20469261.0	1.0	1	1	0.03141828782250974	0.008677249440535818	0.2544642857142857	0.06051587301587302	0	0.009652721636263557	0.007248000031165817
DIPTET_WS1_MS1	scaffold_1	20480674.0	20480675.0	1.0	1	1	0.0004846808902481045	-0.0017265491397177582	0.003246753246753247	0.003246753246753247	0	0.0	0.0016260162601626016
DIPTET_WS1_MS1	scaffold_1	20497817.0	20497818.0	1.0	1	1	0.003384193795314893	0.002424120800420694	0.017045454545454523	0.010642135642135564	0	0.00040700040700030924	0.0033332216194994447
DIPTET_WS1_MS1	scaffold_1	20497912.0	20497913.0	1.0	1	1	-0.009606590096286956	-0.004032968016006605	0.010660980810234592	0.004215933320410925	0	-0.004545454545454551	0.0008343004744897788
DIPTET_WS1_MS1	scaffold_1	20498521.0	20498522.0	1.0	1	1	0.10134487414106097	0.05518642611539936	0.11553030303030304	-0.0744949494949495	0	0.04209608230540575	0.024608532748930764
DIPTET_WS1_MS1	scaffold_1	20505664.0	20505665.0	1.0	1	1	-0.007513363752792248	-0.0030496150071624055	0.020014825796886584	0.006115641215715344	0	-0.0027502750275027505	0.0009352078712040991
DIPTET_WS1_MS1	scaffold_1	20516027.0	20516028.0	1.0	1	1	-0.0030146044246510194	-0.0011523828526169239	0.03962053571428571	-0.01685267857142857	0	0.000982279627830461	0.0035970536374477246
DIPTET_WS1_MS1	scaffold_1	20524447.0	20524448.0	1.0	1	1	0.034529211376516704	0.019715509271012188	0.04076479076479077	-0.028228715728715728	0	0.013282651452493775	0.009870352199966488
DIPTET_WS1_MS1	scaffold_1	20529069.0	20529070.0	1.0	1	1	0.06083235465622159	0.055481008090567586	0.06818181818181819	-0.056006493506493504	0	0.039687511185882526	0.023544247459387286
DIPTET_WS1_MS1	scaffold_1	20529944.0	20529945.0	1.0	1	1	0.0024881797033708265	0.003674465302066763	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20530409.0	20530410.0	1.0	1	1	-0.007712488263320885	-0.004678650435535163	0.051948051948051945	0.011634199134199132	0	-0.0021102167376597348	0.001304487394305831
DIPTET_WS1_MS1	scaffold_1	20535089.0	20535090.0	1.0	1	1	0.03337640605545197	0.02538652021740764	0.020833333333333332	-0.020833333333333332	0	0.013986013986013986	0.010526315789473684
DIPTET_WS1_MS1	scaffold_1	20536159.0	20536160.0	1.0	1	1	0.06062866007113416	0.036953948671928805	0.4113232023721275	-0.13125463306152704	0	0.03663830144739608	0.021389843918474247
DIPTET_WS1_MS1	scaffold_1	20546626.0	20546627.0	1.0	1	1	-0.009909213375749272	-0.004829620261240675	0.232329988851728	0.02185061315496098	0	-0.00348573445926479	0.0010285809267424186
DIPTET_WS1_MS1	scaffold_1	20547203.0	20547204.0	1.0	1	1	0.28195669340227525	0.35411161251596784	0.36731986119616244	0.3301694223310879	0	0.29205374585568844	0.17424391048940605
DIPTET_WS1_MS1	scaffold_1	20547422.0	20547423.0	1.0	1	1	0.012285561581179587	0.004930553774540645	0.24415204678362573	0.05994152046783627	0	0.009970642388974047	0.007412633667732336
DIPTET_WS1_MS1	scaffold_1	20550291.0	20550292.0	1.0	1	1	0.03693383018297399	0.017195835684023983	0.42361111111111105	0.09722222222222221	0	0.01712982377263895	0.011282523601197324
DIPTET_WS1_MS1	scaffold_1	20559278.0	20559279.0	1.0	1	1	0.047862044221684726	0.013334894098091405	0.06439393939393939	0.03805916305916306	0	0.018515750073519768	0.011375113537792919
DIPTET_WS1_MS1	scaffold_1	20559523.0	20559524.0	1.0	1	1	0.003020727924382265	-2.6326968019372565e-05	0.20183982683982682	0.032647907647907634	0	0.0004162627753374449	0.002647415361861782
DIPTET_WS1_MS1	scaffold_1	20560113.0	20560114.0	1.0	1	1	0.0018490741709455533	-0.00039870880166152753	0.3113726551226551	0.03742784992784992	0	-0.0004650216789369147	0.0022545367766361782
DIPTET_WS1_MS1	scaffold_1	20560307.0	20560308.0	1.0	1	1	0.048025897845497566	0.03611565928331856	0.027777777777777776	-0.027777777777777776	0	0.020979020979020976	0.01408450704225352
DIPTET_WS1_MS1	scaffold_1	20577827.0	20577828.0	1.0	1	1	0.06812466045318734	0.010862725361285118	0.02	0.02	0	0.016722408026755856	0.0101010101010101
DIPTET_WS1_MS1	scaffold_1	20578193.0	20578194.0	1.0	1	1	0.016416549756207464	0.006225854347323511	0.11214826839826841	-0.03418109668109669	0	0.004844333606666471	0.005236215887051048
DIPTET_WS1_MS1	scaffold_1	20625247.0	20625248.0	1.0	1	1	0.0024881797033708326	0.003674465302066757	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20630277.0	20630278.0	1.0	1	1	0.04089959045557287	0.005579290120061887	0.012987012987012988	0.012987012987012988	0	0.009771986970684042	0.006535947712418301
DIPTET_WS1_MS1	scaffold_1	20635123.0	20635124.0	1.0	1	1	-0.010445879945841905	-0.003704219306486662	0.3004232804232805	-0.018730158730158708	0	-0.0044061395210758915	0.0005842153765957028
DIPTET_WS1_MS1	scaffold_1	20639237.0	20639238.0	1.0	1	1	0.03337640605545198	0.025386520217407567	0.020833333333333332	-0.020833333333333332	0	0.013986013986013986	0.010526315789473684
DIPTET_WS1_MS1	scaffold_1	20642224.0	20642225.0	1.0	1	1	0.02390153044443441	0.009644355377982845	0.2818181818181818	0.0636363636363636	0	0.008923826579169557	0.007236744941662965
DIPTET_WS1_MS1	scaffold_1	20642896.0	20642897.0	1.0	1	1	0.03264359649229856	0.010804521079642733	0.2102272727272727	-0.05492424242424243	0	0.008925487752849319	0.007226638023630506
DIPTET_WS1_MS1	scaffold_1	20643113.0	20643114.0	1.0	1	1	0.05558100100791094	0.024720242665896494	0.045454545454545456	0.045454545454545456	0	0.042345276872964174	0.023255813953488372
DIPTET_WS1_MS1	scaffold_1	20645203.0	20645204.0	1.0	1	1	0.10223876621187093	0.06763318139921624	0.07503607503607504	-0.06295093795093795	0	0.04650969489042654	0.027122296727514678
DIPTET_WS1_MS1	scaffold_1	20649848.0	20649849.0	1.0	1	1	-0.0059772823349396416	-0.002831752637204212	0.19764038778123286	0.024785074080848735	0	-0.0018634276671741633	0.0015565038711678272
DIPTET_WS1_MS1	scaffold_1	20650963.0	20650964.0	1.0	1	1	0.08985636450642544	0.03928963726435426	0.4866310160427808	-0.1450534759358289	0	0.038000083521256174	0.02209623539536397
DIPTET_WS1_MS1	scaffold_1	20652421.0	20652422.0	1.0	1	1	0.030288334177951872	0.013749949967928608	0.13645382395382394	0.04852092352092352	0	0.011649310750907981	0.00870172135611735
DIPTET_WS1_MS1	scaffold_1	20652834.0	20652835.0	1.0	1	1	0.2735678202236823	0.137480177080709	0.38561120543293714	-0.25042444821731746	0	0.15869215013907792	0.0885130819334654
DIPTET_WS1_MS1	scaffold_1	20652937.0	20652938.0	1.0	1	1	-0.005581830665986228	-0.003052356767061657	0.24683958151700086	-0.029751525719267646	0	-0.0019499054121756862	0.001796193267590283
DIPTET_WS1_MS1	scaffold_1	20655313.0	20655314.0	1.0	1	1	0.0459324309151058	0.01844916620998553	0.2215909090909091	-0.0688131313131313	0	0.01591900865265936	0.010800054904748436
DIPTET_WS1_MS1	scaffold_1	20663501.0	20663502.0	1.0	1	1	0.06484982876205067	0.04393225262798896	0.1575	-0.08166666666666667	0	0.03599731193021162	0.02163082550293246
DIPTET_WS1_MS1	scaffold_1	20673588.0	20673589.0	1.0	1	1	0.02397602513329558	0.006357860973219236	0.18091630591630592	0.04698773448773448	0	0.007529278863484711	0.006139307993702842
DIPTET_WS1_MS1	scaffold_1	20680836.0	20680837.0	1.0	1	1	0.0024881797033708348	0.0036744653020667553	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20683825.0	20683826.0	1.0	1	1	0.05521807564119566	0.023903882866738786	0.2609577922077922	-0.0938852813852814	0	0.029294138873117718	0.017178769256010886
DIPTET_WS1_MS1	scaffold_1	20685565.0	20685566.0	1.0	1	1	0.06681345490554394	0.03712182355389109	0.07386363636363637	-0.04951298701298701	0	0.027077407683772002	0.01687505385414257
DIPTET_WS1_MS1	scaffold_1	20685900.0	20685901.0	1.0	1	1	-0.01292669425777652	-0.006837056732453984	0.04794520547945204	-0.005658129839190007	0	-0.004479802174528441	0.00033397630711018146
DIPTET_WS1_MS1	scaffold_1	20689574.0	20689575.0	1.0	1	1	0.040899590455572885	0.005579290120061893	0.012987012987012988	0.012987012987012988	0	0.009771986970684042	0.006535947712418301
DIPTET_WS1_MS1	scaffold_1	20689683.0	20689684.0	1.0	1	1	0.002488179703370847	0.0036744653020667458	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20690792.0	20690793.0	1.0	1	1	-0.009900734490380016	-0.004158253505098519	0.0986842105263158	0.011918382913806314	0	-0.004069115258082443	0.0007202274674244067
DIPTET_WS1_MS1	scaffold_1	20692095.0	20692096.0	1.0	1	1	0.03296718610987489	0.0207583974413998	0.03084415584415584	-0.02453102453102453	0	0.013045434098065672	0.009851125295065061
DIPTET_WS1_MS1	scaffold_1	20704756.0	20704757.0	1.0	1	1	-0.012764708971314917	-0.003928862192532358	0.1919191919191919	-0.007215007215007202	0	-0.004907658773593971	0.00013563883176986925
DIPTET_WS1_MS1	scaffold_1	20706465.0	20706466.0	1.0	1	1	-0.011921303811890478	-0.005716087090879696	0.49314692982456143	0.02010233918128651	0	-0.0043140714635879745	0.0004098876555523637
DIPTET_WS1_MS1	scaffold_1	20708160.0	20708161.0	1.0	1	1	-0.0023065419586078524	-0.0016075237942769535	0.07127192982456139	-0.018274853801169555	0	1.7753254615217625e-06	0.002348432186672172
DIPTET_WS1_MS1	scaffold_1	20710795.0	20710796.0	1.0	1	1	-0.015236068544776491	-0.006395836265388528	0.1740561896400351	0.0014266900790166903	0	-0.005552485622480096	5.847124676440435e-06
DIPTET_WS1_MS1	scaffold_1	20713938.0	20713939.0	1.0	1	1	0.04748082669523593	0.0307142081885325	0.037743506493506496	-0.031475468975468976	0	0.019759213307600408	0.013298714741089361
DIPTET_WS1_MS1	scaffold_1	20721906.0	20721907.0	1.0	1	1	0.03296718610987483	0.020758397441399797	0.03084415584415584	-0.02453102453102453	0	0.013045434098065672	0.009851125295065061
DIPTET_WS1_MS1	scaffold_1	20728168.0	20728169.0	1.0	1	1	-0.00793142778649284	-0.0037146934800175945	0.25613275613275616	0.02344877344877344	0	-0.002847957199473465	0.0010745126862435667
DIPTET_WS1_MS1	scaffold_1	20728520.0	20728521.0	1.0	1	1	-0.0004411286355052544	-0.0009007434981177281	0.400974025974026	0.051948051948051965	0	0.0017478598100787543	0.003376417831706676
DIPTET_WS1_MS1	scaffold_1	20728545.0	20728546.0	1.0	1	1	0.014280893728192934	0.00664511205608077	0.41385135135135137	0.07770270270270269	0	0.009616243320843801	0.007348140739814697
DIPTET_WS1_MS1	scaffold_1	20747080.0	20747081.0	1.0	1	1	-0.011596166453003614	-0.004530713477004497	0.02335858585858586	-0.004148629148629148	0	-0.00470847050651611	0.00036854685944430926
DIPTET_WS1_MS1	scaffold_1	20756249.0	20756250.0	1.0	1	1	0.08800388462507028	0.06443596843789175	0.08464105339105332	0.06664862914862912	0	0.04628060979505429	0.026947573170999457
DIPTET_WS1_MS1	scaffold_1	20756583.0	20756584.0	1.0	1	1	0.024589675075930188	0.01037731749473516	0.16900790166812993	0.050482879719051854	0	0.009141170938923778	0.007596929059905181
DIPTET_WS1_MS1	scaffold_1	20760639.0	20760640.0	1.0	1	1	0.19223013499562766	0.19162202529170427	0.27110389610389607	-0.2077922077922078	0	0.15394367866622058	0.08652302492606677
DIPTET_WS1_MS1	scaffold_1	20760640.0	20760641.0	1.0	1	1	-0.008275179797458728	-0.002962725054564028	0.17356601731601734	-0.016504329004329008	0	-0.0036912749711793076	0.0007853115297703984
DIPTET_WS1_MS1	scaffold_1	20761734.0	20761735.0	1.0	1	1	0.020946501244271786	0.016806471062915447	0.015384615384615385	-0.015384615384615385	0	0.007751937984496126	0.007751937984496124
DIPTET_WS1_MS1	scaffold_1	20769537.0	20769538.0	1.0	1	1	0.026587211594033777	0.015543499120903097	0.14456434045986286	-0.053801936264622825	0	0.014029030709351574	0.01011287274190627
DIPTET_WS1_MS1	scaffold_1	20774688.0	20774689.0	1.0	1	1	-0.003362192659120338	-0.0021015633902248245	0.2571428571428571	0.030952380952380953	0	-0.0013623437927472958	0.0018663515587900744
DIPTET_WS1_MS1	scaffold_1	20783666.0	20783667.0	1.0	1	1	-0.012237833275615092	-0.004415619757075823	0.0165494227994228	0.002795815295815296	0	-0.004340146801693455	0.00023621456935085246
DIPTET_WS1_MS1	scaffold_1	20792172.0	20792173.0	1.0	1	1	0.013667975773036755	0.006388824581234567	0.04680735930735931	-0.021735209235209236	0	0.004193442953775089	0.005072016946951616
DIPTET_WS1_MS1	scaffold_1	20793070.0	20793071.0	1.0	1	1	0.02518046988419619	0.010263030007022798	0.4888618326118326	-0.08973665223665217	0	0.01149124132748548	0.008304535009664
DIPTET_WS1_MS1	scaffold_1	20814045.0	20814046.0	1.0	1	1	0.10192154002790943	0.0782090094846518	0.05555555555555555	-0.05555555555555555	0	0.04895104895104894	0.02857142857142857
DIPTET_WS1_MS1	scaffold_1	20814058.0	20814059.0	1.0	1	1	0.12502568245667633	0.12893059392719972	0.202457539886773	0.14745239320638182	0	0.10042318201017733	0.05674255637288953
DIPTET_WS1_MS1	scaffold_1	20867053.0	20867054.0	1.0	1	1	0.0024881797033708282	0.0036744653020667623	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20886255.0	20886256.0	1.0	1	1	0.027821026478134645	0.0031397888710385266	0.00974025974025974	0.00974025974025974	0	0.0065146579804560255	0.004893964110929854
DIPTET_WS1_MS1	scaffold_1	20886561.0	20886562.0	1.0	1	1	0.01435520934838723	0.0007045127735379842	0.006493506493506494	0.006493506493506494	0	0.003257328990228014	0.003257328990228013
DIPTET_WS1_MS1	scaffold_1	20886725.0	20886726.0	1.0	1	1	0.12487108022289509	0.058934975908764085	0.5158730158730158	-0.1825396825396826	0	0.059823063431181746	0.03337328875149836
DIPTET_WS1_MS1	scaffold_1	20902748.0	20902749.0	1.0	1	1	0.025723097051540186	0.02082398585341378	0.01666666666666672	0.01666666666666672	0	0.008403361344537917	0.008403361344537896
DIPTET_WS1_MS1	scaffold_1	20910001.0	20910002.0	1.0	1	1	-0.013849924134800287	-0.006224043733510675	0.026901669758812616	-0.0012987012987012974	0	-0.005255200534618919	3.134894510799705e-05
DIPTET_WS1_MS1	scaffold_1	20920357.0	20920358.0	1.0	1	1	0.002476620412131782	0.0008438233435428177	0.2510822510822511	-0.04004329004329005	0	0.001083256292174635	0.003203335774638661
DIPTET_WS1_MS1	scaffold_1	20934243.0	20934244.0	1.0	1	1	-0.013796794888098523	-0.004774949663532711	0.08035714285714285	0.0005411255411255436	0	-0.005109982308679378	1.8219748385274966e-06
DIPTET_WS1_MS1	scaffold_1	20934261.0	20934262.0	1.0	1	1	0.0024881797033708326	0.003674465302066756	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	20934384.0	20934385.0	1.0	1	1	0.00048468089024810806	-0.001726549139717757	0.003246753246753247	0.003246753246753247	0	0.0	0.0016260162601626016
DIPTET_WS1_MS1	scaffold_1	20937108.0	20937109.0	1.0	1	1	-0.0070234440779960656	-0.00313881555783856	0.2233044733044733	-0.022005772005772015	0	-0.0030824605766852625	0.0010854678290497571
DIPTET_WS1_MS1	scaffold_1	20943465.0	20943466.0	1.0	1	1	0.02032065485666158	0.011138009867052833	0.03391053391053391	-0.02128427128427128	0	0.007170388693709778	0.006724555930107888
DIPTET_WS1_MS1	scaffold_1	20950699.0	20950700.0	1.0	1	1	0.20107897853584067	0.16835330602019866	0.11805555555555555	-0.11805555555555555	0	0.11188811188811189	0.06273062730627306
DIPTET_WS1_MS1	scaffold_1	20971271.0	20971272.0	1.0	1	1	-0.007729953536151216	-0.0033002650395944195	0.2619047619047619	0.023809523809523725	0	-0.003066817695186085	0.0010834236186348786
DIPTET_WS1_MS1	scaffold_1	20979355.0	20979356.0	1.0	1	1	0.0782015746003043	0.06113654447102437	0.47610294117647056	0.18067226890756294	0	0.06323703558726594	0.035497789787425994
DIPTET_WS1_MS1	scaffold_1	20979515.0	20979516.0	1.0	1	1	0.03184547838097438	0.01109584339791616	0.23111395646606914	-0.05969910371318822	0	0.009745022078570025	0.007770358101981586
DIPTET_WS1_MS1	scaffold_1	20988014.0	20988015.0	1.0	1	1	0.3275037350841183	0.13672136792658252	0.523088023088023	-0.2741702741702742	0	0.13948107379534988	0.07741382083310995
DIPTET_WS1_MS1	scaffold_1	21002743.0	21002744.0	1.0	1	1	0.13722331594305484	0.045354534395053006	0.18637265512265516	-0.10398629148629146	0	0.054023621864413875	0.029876175619214584
DIPTET_WS1_MS1	scaffold_1	21009818.0	21009819.0	1.0	1	1	0.4362427086653784	0.47136620317833955	0.4677579365079365	-0.4295634920634921	0	0.3905284769841369	0.24570836964570053
DIPTET_WS1_MS1	scaffold_1	21011109.0	21011110.0	1.0	1	1	0.20617550321207267	0.11084386606146814	0.3157016594516595	0.20607864357864358	0	0.13086668973194257	0.07211052784496194
DIPTET_WS1_MS1	scaffold_1	21011431.0	21011432.0	1.0	1	1	0.24296039724314958	0.14088501885890992	0.36697330447330445	0.24738455988455987	0	0.16321707868262697	0.09096893190607507
DIPTET_WS1_MS1	scaffold_1	21011701.0	21011702.0	1.0	1	1	0.04679548283153487	0.020801715150678416	0.17126623376623376	-0.06331168831168832	0	0.017837527802484505	0.011840722431980076
DIPTET_WS1_MS1	scaffold_1	21022028.0	21022029.0	1.0	1	1	-0.010527829261707124	-0.0043221316733888454	0.1754148629148629	0.013618326118326127	0	-0.0039456386123276075	0.0005289087080744285
DIPTET_WS1_MS1	scaffold_1	21033885.0	21033886.0	1.0	1	1	-0.006548467604497445	-0.0030235140154420428	0.4058441558441558	-0.032377344877344894	0	-0.0025937804504579725	0.0012931664320078135
DIPTET_WS1_MS1	scaffold_1	21042051.0	21042052.0	1.0	1	1	-0.013798419974380352	-0.005999740801940376	0.27705627705627706	0.0010822510822510178	0	-0.0051257908418942625	2.1137761130614053e-06
DIPTET_WS1_MS1	scaffold_1	21073183.0	21073184.0	1.0	1	1	0.018206574802370305	0.014573121058252468	0.01388888888888884	0.01388888888888884	0	0.006993006993006895	0.006993006993006968
DIPTET_WS1_MS1	scaffold_1	21081308.0	21081309.0	1.0	1	1	0.0004846808902481027	-0.0017265491397177584	0.003246753246753247	0.003246753246753247	0	0.0	0.0016260162601626016
DIPTET_WS1_MS1	scaffold_1	21088724.0	21088725.0	1.0	1	1	0.04465557089607544	0.02032553871119593	0.4719967532467533	0.11282467532467533	0	0.022099379666157708	0.013668955319969296
DIPTET_WS1_MS1	scaffold_1	21094777.0	21094778.0	1.0	1	1	0.13594537131748224	0.0746617352723694	0.3872655122655123	0.18488455988455987	0	0.08404739728198411	0.04617054014335378
DIPTET_WS1_MS1	scaffold_1	21094853.0	21094854.0	1.0	1	1	0.002488179703370831	0.00367446530206676	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	21106079.0	21106080.0	1.0	1	1	0.00048468089024810633	-0.001726549139717757	0.003246753246753247	0.003246753246753247	0	0.0	0.0016260162601626016
DIPTET_WS1_MS1	scaffold_1	21106126.0	21106127.0	1.0	1	1	0.27956268019179215	0.23715208076871375	0.46942179392142325	0.31958858413639724	0	0.2129928896157962	0.1220700875123909
DIPTET_WS1_MS1	scaffold_1	21107599.0	21107600.0	1.0	1	1	0.05360736955794638	0.008023027525975739	0.016233766233766232	0.016233766233766232	0	0.013029315960912046	0.00818330605564648
DIPTET_WS1_MS1	scaffold_1	21117277.0	21117278.0	1.0	1	1	0.1351744529504661	0.026707596350540555	0.40291483918128657	-0.10599415204678364	0	0.022660415840532137	0.014138978254554067
DIPTET_WS1_MS1	scaffold_1	21135668.0	21135669.0	1.0	1	1	0.23766072365980304	0.13860977978825378	0.30654761904761907	0.19291125541125542	0	0.11613110964807626	0.06462235375726777
DIPTET_WS1_MS1	scaffold_1	21146728.0	21146729.0	1.0	1	1	0.0024881797033708495	0.0036744653020667427	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	21152159.0	21152160.0	1.0	1	1	0.0024881797033708248	0.003674465302066763	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	21152409.0	21152410.0	1.0	1	1	0.04802589784549759	0.03611565928331852	0.027777777777777776	-0.027777777777777776	0	0.020979020979020976	0.01408450704225352
DIPTET_WS1_MS1	scaffold_1	21175321.0	21175322.0	1.0	1	1	-0.003518193590419501	-0.0016527928169611723	0.07550554468362694	0.01679712981082848	0	-0.0024279129834561507	0.0018718605665902694
DIPTET_WS1_MS1	scaffold_1	21181753.0	21181754.0	1.0	1	1	0.03337640605545199	0.025386520217407636	0.020833333333333332	-0.020833333333333332	0	0.013986013986013986	0.010526315789473684
DIPTET_WS1_MS1	scaffold_1	21183032.0	21183033.0	1.0	1	1	0.05233863199555804	0.021831236073126967	0.2463023088023088	0.08784271284271285	0	0.026842251528773873	0.01591364978483235
DIPTET_WS1_MS1	scaffold_1	21184439.0	21184440.0	1.0	1	1	-0.012052247167029972	-0.004635860087709474	0.4017857142857143	0.014880952380952384	0	-0.004540519198499653	0.0002756491537570981
DIPTET_WS1_MS1	scaffold_1	21188467.0	21188468.0	1.0	1	1	0.11714436632600614	0.0310256456001451	0.5057720057720058	-0.13167388167388167	0	0.029293799779889912	0.017439052980556355
DIPTET_WS1_MS1	scaffold_1	21191030.0	21191031.0	1.0	1	1	0.05055268511356685	0.028607659138275985	0.16796231937077005	-0.0715657581854765	0	0.024807596900824996	0.015482501787704363
DIPTET_WS1_MS1	scaffold_1	21191329.0	21191330.0	1.0	1	1	0.027144302641093854	0.005776016552625211	0.35252423632705315	-0.059310407901957185	0	0.00503179083438975	0.005014355385961039
DIPTET_WS1_MS1	scaffold_1	21202597.0	21202598.0	1.0	1	1	-0.003527152920236442	-0.001730676702855225	0.0543121744163611	0.014663322400154333	0	-0.0017506150204067523	0.001983344166870111
DIPTET_WS1_MS1	scaffold_1	21202905.0	21202906.0	1.0	1	1	0.052438483794343	0.025536233889894084	0.08926930147058826	0.0482536764705882	0	0.019425503895387927	0.013213863230223243
DIPTET_WS1_MS1	scaffold_1	21203321.0	21203322.0	1.0	1	1	0.10974390530890783	0.05949649796781931	0.13712406015037593	0.08468045112781963	0	0.04629188023708175	0.026849072118972986
DIPTET_WS1_MS1	scaffold_1	21206943.0	21206944.0	1.0	1	1	0.4627430365865252	0.12802077992993477	0.49278499278499277	-0.24585137085137085	0	0.11790419365974615	0.06533469538060381
DIPTET_WS1_MS1	scaffold_1	21231050.0	21231051.0	1.0	1	1	0.14821597640561415	0.06876450184335113	0.2190415218584233	-0.13901591366380095	0	0.08443677348346396	0.046149427147064916
DIPTET_WS1_MS1	scaffold_1	21234798.0	21234799.0	1.0	1	1	0.05360736955794633	0.008023027525975723	0.016233766233766232	0.016233766233766232	0	0.013029315960912046	0.00818330605564648
DIPTET_WS1_MS1	scaffold_1	21235023.0	21235024.0	1.0	1	1	0.0006528137818770379	-0.00017894561268471263	0.143488455988456	-0.025342712842712847	0	-0.0009049273498936386	0.0022430155564623594
DIPTET_WS1_MS1	scaffold_1	21236740.0	21236741.0	1.0	1	1	-0.004023526234176369	-0.002749605878427982	0.375	-0.04356060606060605	0	-0.00014806040864673008	0.002536452514636145
DIPTET_WS1_MS1	scaffold_1	21236852.0	21236853.0	1.0	1	1	0.002138971426524153	-0.00016825351383340588	0.1305916305916306	0.028860028860028863	0	0.0016404313019210365	0.0031991554229683374
DIPTET_WS1_MS1	scaffold_1	21236921.0	21236922.0	1.0	1	1	0.0024881797033708326	0.003674465302066756	0.006944444444444444	-0.006944444444444444	0	0.0	0.003484320557491289
DIPTET_WS1_MS1	scaffold_1	21243908.0	21243909.0	1.0	1	1	0.01278980544482797	0.005975397076326769	0.2867063492063492	0.058531746031745935	0	0.006635407805341154	0.006010605325455007
DIPTET_WS1_MS1	scaffold_1	21244632.0	21244633.0	1.0	1	1	-0.01316131966755472	-0.003669408753985818	0.446969696969697	-0.007575757575757569	0	-0.004985794308380296	6.420545746388432e-05
